id,type,name,vintage,adapted_from,adaptation,sequel,related,spinoff,episode_count,genres,themes,nb_votes,weighted_score,bayesian_score,begin_year,end_year
23897,TV,Rail Romanesque,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23896,TV,Saint's Magic Power is Omnipotent,4/6/2021,23615,NA,NA,NA,NA,NA,fantasy/slice of life,NA,116,7.1592,7.19066,2021,NA
23895,TV,My Next Life as a Villainess: All Routes Lead to Doom! X,7/2/2021,NA,NA,24742,24541,NA,NA,fantasy,NA,301,7.0746,7.09071,2021,NA
23894,TV,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA
23893,TV,Kuma Kuma Kuma Bear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23892,TV,Slow Loop,1/7/2022,23891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA
23889,TV,MARS RED,4/5/2021,NA,NA,NA,NA,23890,13,action/supernatural,military/vampires,57,6.1099,6.35075,2021,NA
23888,TV,Okashi na Sabaku no Suna to Manu,2/13/2021,23887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA
23885,TV,Legend of Super Normal Pref. Chiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23884,TV,Legend of Super Normal City Kashiwa R,2020-07-06 to 2020-09-28,NA,NA,NA,23885,NA,10,NA,NA,1,6,NA,2020,2020
23880,movie,"Donten ni Warau Gaiden: ??ka, Tenb?? no Kakehashi",9/1/2018,NA,NA,NA,NA,NA,NA,NA,NA,5,7.3186,NA,2018,NA
23875,movie,Hiragana Danshi,5/11/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA
23866,TV,Taisho Otome Fairy Tale,10/8/2021,19047,NA,NA,NA,NA,NA,NA,NA,41,7.2751,7.32484,2021,NA
23865,movie,Ry??ma! Shinsei Gekij??ban Tennis no ??ji-sama,9/3/2021,NA,NA,NA,NA,NA,NA,NA,NA,2,5.5609,NA,2021,NA
23863,TV,Uma Musume Pretty Derby Season 2,1/4/2021,NA,NA,NA,NA,NA,NA,NA,NA,38,7.914,7.81339,2021,NA
23862,TV,My Hero Academia,3/27/2021,NA,NA,24773,NA,NA,NA,NA,NA,307,7.4966,7.49653,2021,NA
23861,TV,Platinum End,10/7/2021,17783,NA,NA,NA,NA,NA,action/drama/supernatural/thriller,angels/superpowers/survival game,12,4.3446,5.9197,2021,NA
